epochs_part,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10
60,0.0516393213906,5.73820058641,2.76093654295,7.67649960771,7.65489943261,3.14824274224,-0.113085448686,6.06656087624,11.3624833289,9.7477101607,
61,4.40587067261,10.78673415,5.38931481319,6.35281675451,8.1269999213,2.09680417051,-5.76834227713,-1.19448169892,5.24109832911,6.92621761775,
62,-0.213454514652,4.10983273742,0.926209867718,2.8762594536,4.13908024333,-0.267324349749,-9.40782945262,-2.75826599234,2.71402751691,2.98645191943,
63,2.59879717185,8.34967436804,4.03249452873,6.30230102227,6.0857488713,0.0409710528589,-6.99311950997,-3.24971651524,2.72265283303,5.33036909337,
64,2.55735262895,11.151318949,6.70269852576,9.17936715898,10.2942948702,3.12739688573,-3.82591671392,2.87777310464,8.12769756563,10.2384367499,
65,-0.290651153619,3.0386106355,-1.08372764866,4.28352496827,6.08952795354,2.3313914057,-6.54268074409,-1.95654045689,3.22316945772,5.61781648518,
66,7.12429269322,14.1681084911,11.626248469,9.3171507334,6.2125125531,0.379653025219,-4.27461048162,3.51918155188,7.59575439747,9.94506906698,
67,3.52166670796,7.38549658818,2.54011367721,5.12184110426,4.46020565315,-2.1167434502,-8.33859499716,-0.960511576769,3.32900076969,5.66586257088,
68,-0.933970208234,1.366137366,-3.65012169282,1.69444040292,0.175393851728,-7.29734757583,-13.1288528911,-4.55086784663,1.67953162012,2.54480281543,
69,5.83886135954,12.1113080288,11.6756904013,10.2520485313,9.51211686665,4.44869179783,-3.05218199829,1.03863586799,5.06420254515,6.09356485972,
70,-4.27345370669,2.74163933167,3.71253740546,6.65056483584,1.20511044148,-5.1776258533,-8.73491963888,-1.01628272951,3.41919295024,3.33826094227,
71,9.49816221459,16.5021878662,11.3780462751,12.2406182333,8.51716844983,1.45935032307,-4.17538411595,2.27641818562,7.79656366278,8.75313167903,
72,3.51008669483,8.4531477743,5.64215492265,6.05278517904,5.70583102258,2.37088647013,-2.72668835285,0.296401575282,5.88826836256,6.20960497835,
73,1.3658030465,6.84112097701,3.23222076004,5.16466565344,1.55828167116,-3.57181894534,-7.33828940103,-2.19187812571,2.69746091249,3.39876518488,
74,0.759002526901,7.21966281788,8.93865449485,9.05117214882,6.16945409959,4.08853184506,2.01398231189,3.86190811703,8.51839713318,7.59477446605,
75,-3.33499909491,2.2174495069,2.23385440732,0.492137942241,-1.73755864988,-2.07919563406,-0.461948302053,4.40558304072,8.30787688097,3.55636987579,
76,-1.97629648553,5.99849211149,4.10310408817,3.11426746402,0.473586474192,0.213063557242,-2.17494571563,0.205691241752,5.14463847021,2.5499180371,
