h1,h2,h3,h4,h5,h6,h7,h8,h9,h10
21.174,22.204,25.028,25.583,23.743,24.322,30.769,45.028,44.449,36.891
22.204,25.028,25.583,23.743,24.322,30.769,45.028,44.449,36.891,35.144
25.028,25.583,23.743,24.322,30.769,45.028,44.449,36.891,35.144,35.444
25.583,23.743,24.322,30.769,45.028,44.449,36.891,35.144,35.444,33.998
23.743,24.322,30.769,45.028,44.449,36.891,35.144,35.444,33.998,35.363
24.322,30.769,45.028,44.449,36.891,35.144,35.444,33.998,35.363,44.877
30.769,45.028,44.449,36.891,35.144,35.444,33.998,35.363,44.877,44.993
45.028,44.449,36.891,35.144,35.444,33.998,35.363,44.877,44.993,41.532
44.449,36.891,35.144,35.444,33.998,35.363,44.877,44.993,41.532,39.738
36.891,35.144,35.444,33.998,35.363,44.877,44.993,41.532,39.738,38.616
35.144,35.444,33.998,35.363,44.877,44.993,41.532,39.738,38.616,41.602
35.444,33.998,35.363,44.877,44.993,41.532,39.738,38.616,41.602,57.03
33.998,35.363,44.877,44.993,41.532,39.738,38.616,41.602,57.03,74.162
35.363,44.877,44.993,41.532,39.738,38.616,41.602,57.03,74.162,67.458
44.877,44.993,41.532,39.738,38.616,41.602,57.03,74.162,67.458,68.25
44.993,41.532,39.738,38.616,41.602,57.03,74.162,67.458,68.25,50.686
41.532,39.738,38.616,41.602,57.03,74.162,67.458,68.25,50.686,43.043
39.738,38.616,41.602,57.03,74.162,67.458,68.25,50.686,43.043,44.502
38.616,41.602,57.03,74.162,67.458,68.25,50.686,43.043,44.502,40.033
41.602,57.03,74.162,67.458,68.25,50.686,43.043,44.502,40.033,40.348
57.03,74.162,67.458,68.25,50.686,43.043,44.502,40.033,40.348,27.526
74.162,67.458,68.25,50.686,43.043,44.502,40.033,40.348,27.526,34.529
67.458,68.25,50.686,43.043,44.502,40.033,40.348,27.526,34.529,35.36
68.25,50.686,43.043,44.502,40.033,40.348,27.526,34.529,35.36,32.218
50.686,43.043,44.502,40.033,40.348,27.526,34.529,35.36,32.218,30.373
43.043,44.502,40.033,40.348,27.526,34.529,35.36,32.218,30.373,28.691
44.502,40.033,40.348,27.526,34.529,35.36,32.218,30.373,28.691,26.936
40.033,40.348,27.526,34.529,35.36,32.218,30.373,28.691,26.936,26.523
40.348,27.526,34.529,35.36,32.218,30.373,28.691,26.936,26.523,22.271
27.526,34.529,35.36,32.218,30.373,28.691,26.936,26.523,22.271,24.297
34.529,35.36,32.218,30.373,28.691,26.936,26.523,22.271,24.297,21.774
35.36,32.218,30.373,28.691,26.936,26.523,22.271,24.297,21.774,21.903
32.218,30.373,28.691,26.936,26.523,22.271,24.297,21.774,21.903,21.635
30.373,28.691,26.936,26.523,22.271,24.297,21.774,21.903,21.635,21.735
28.691,26.936,26.523,22.271,24.297,21.774,21.903,21.635,21.735,21.682
26.936,26.523,22.271,24.297,21.774,21.903,21.635,21.735,21.682,22.358
26.523,22.271,24.297,21.774,21.903,21.635,21.735,21.682,22.358,21.532
22.271,24.297,21.774,21.903,21.635,21.735,21.682,22.358,21.532,21.051
24.297,21.774,21.903,21.635,21.735,21.682,22.358,21.532,21.051,17.102
21.774,21.903,21.635,21.735,21.682,22.358,21.532,21.051,17.102,17.972
21.903,21.635,21.735,21.682,22.358,21.532,21.051,17.102,17.972,10.54
21.635,21.735,21.682,22.358,21.532,21.051,17.102,17.972,10.54,23.308
21.735,21.682,22.358,21.532,21.051,17.102,17.972,10.54,23.308,18.114
21.682,22.358,21.532,21.051,17.102,17.972,10.54,23.308,18.114,17.155
22.358,21.532,21.051,17.102,17.972,10.54,23.308,18.114,17.155,19.436
21.532,21.051,17.102,17.972,10.54,23.308,18.114,17.155,19.436,18.515
21.051,17.102,17.972,10.54,23.308,18.114,17.155,19.436,18.515,20.887
17.102,17.972,10.54,23.308,18.114,17.155,19.436,18.515,20.887,15.516
17.972,10.54,23.308,18.114,17.155,19.436,18.515,20.887,15.516,68.433
10.54,23.308,18.114,17.155,19.436,18.515,20.887,15.516,68.433,128.222
23.308,18.114,17.155,19.436,18.515,20.887,15.516,68.433,128.222,95.622
18.114,17.155,19.436,18.515,20.887,15.516,68.433,128.222,95.622,75.592
17.155,19.436,18.515,20.887,15.516,68.433,128.222,95.622,75.592,63.497
19.436,18.515,20.887,15.516,68.433,128.222,95.622,75.592,63.497,47.154
18.515,20.887,15.516,68.433,128.222,95.622,75.592,63.497,47.154,37.72
20.887,15.516,68.433,128.222,95.622,75.592,63.497,47.154,37.72,34.555
15.516,68.433,128.222,95.622,75.592,63.497,47.154,37.72,34.555,36.549
68.433,128.222,95.622,75.592,63.497,47.154,37.72,34.555,36.549,43.204
128.222,95.622,75.592,63.497,47.154,37.72,34.555,36.549,43.204,41.815
95.622,75.592,63.497,47.154,37.72,34.555,36.549,43.204,41.815,37.208
75.592,63.497,47.154,37.72,34.555,36.549,43.204,41.815,37.208,30.507
63.497,47.154,37.72,34.555,36.549,43.204,41.815,37.208,30.507,22.671
47.154,37.72,34.555,36.549,43.204,41.815,37.208,30.507,22.671,21.641
37.72,34.555,36.549,43.204,41.815,37.208,30.507,22.671,21.641,26.456
34.555,36.549,43.204,41.815,37.208,30.507,22.671,21.641,26.456,29.708
36.549,43.204,41.815,37.208,30.507,22.671,21.641,26.456,29.708,24.477
43.204,41.815,37.208,30.507,22.671,21.641,26.456,29.708,24.477,28.343
41.815,37.208,30.507,22.671,21.641,26.456,29.708,24.477,28.343,27.347
37.208,30.507,22.671,21.641,26.456,29.708,24.477,28.343,27.347,25.495
30.507,22.671,21.641,26.456,29.708,24.477,28.343,27.347,25.495,27.451
22.671,21.641,26.456,29.708,24.477,28.343,27.347,25.495,27.451,22.625
21.641,26.456,29.708,24.477,28.343,27.347,25.495,27.451,22.625,23.111
26.456,29.708,24.477,28.343,27.347,25.495,27.451,22.625,23.111,18.655
29.708,24.477,28.343,27.347,25.495,27.451,22.625,23.111,18.655,20.924
24.477,28.343,27.347,25.495,27.451,22.625,23.111,18.655,20.924,19.546
28.343,27.347,25.495,27.451,22.625,23.111,18.655,20.924,19.546,17.776
27.347,25.495,27.451,22.625,23.111,18.655,20.924,19.546,17.776,17.313
25.495,27.451,22.625,23.111,18.655,20.924,19.546,17.776,17.313,12.799
27.451,22.625,23.111,18.655,20.924,19.546,17.776,17.313,12.799,12.822
22.625,23.111,18.655,20.924,19.546,17.776,17.313,12.799,12.822,10.125
23.111,18.655,20.924,19.546,17.776,17.313,12.799,12.822,10.125,15.623
18.655,20.924,19.546,17.776,17.313,12.799,12.822,10.125,15.623,7.486
20.924,19.546,17.776,17.313,12.799,12.822,10.125,15.623,7.486,11.607
19.546,17.776,17.313,12.799,12.822,10.125,15.623,7.486,11.607,9.882
17.776,17.313,12.799,12.822,10.125,15.623,7.486,11.607,9.882,14.766
17.313,12.799,12.822,10.125,15.623,7.486,11.607,9.882,14.766,11.722
12.799,12.822,10.125,15.623,7.486,11.607,9.882,14.766,11.722,15.264
12.822,10.125,15.623,7.486,11.607,9.882,14.766,11.722,15.264,13.725
10.125,15.623,7.486,11.607,9.882,14.766,11.722,15.264,13.725,10.542
15.623,7.486,11.607,9.882,14.766,11.722,15.264,13.725,10.542,10.576
7.486,11.607,9.882,14.766,11.722,15.264,13.725,10.542,10.576,19.975
11.607,9.882,14.766,11.722,15.264,13.725,10.542,10.576,19.975,14.662
9.882,14.766,11.722,15.264,13.725,10.542,10.576,19.975,14.662,13.389
14.766,11.722,15.264,13.725,10.542,10.576,19.975,14.662,13.389,12.127
11.722,15.264,13.725,10.542,10.576,19.975,14.662,13.389,12.127,9.546
15.264,13.725,10.542,10.576,19.975,14.662,13.389,12.127,9.546,11.815
13.725,10.542,10.576,19.975,14.662,13.389,12.127,9.546,11.815,11.444
10.542,10.576,19.975,14.662,13.389,12.127,9.546,11.815,11.444,8.424
10.576,19.975,14.662,13.389,12.127,9.546,11.815,11.444,8.424,17.819
19.975,14.662,13.389,12.127,9.546,11.815,11.444,8.424,17.819,15.961
14.662,13.389,12.127,9.546,11.815,11.444,8.424,17.819,15.961,18.305
13.389,12.127,9.546,11.815,11.444,8.424,17.819,15.961,18.305,12.169
12.127,9.546,11.815,11.444,8.424,17.819,15.961,18.305,12.169,17.273
9.546,11.815,11.444,8.424,17.819,15.961,18.305,12.169,17.273,15.618
11.815,11.444,8.424,17.819,15.961,18.305,12.169,17.273,15.618,18.94
11.444,8.424,17.819,15.961,18.305,12.169,17.273,15.618,18.94,16.595
8.424,17.819,15.961,18.305,12.169,17.273,15.618,18.94,16.595,17.574
17.819,15.961,18.305,12.169,17.273,15.618,18.94,16.595,17.574,18.002
15.961,18.305,12.169,17.273,15.618,18.94,16.595,17.574,18.002,15.086
18.305,12.169,17.273,15.618,18.94,16.595,17.574,18.002,15.086,13.373
12.169,17.273,15.618,18.94,16.595,17.574,18.002,15.086,13.373,14.931
17.273,15.618,18.94,16.595,17.574,18.002,15.086,13.373,14.931,14.252
15.618,18.94,16.595,17.574,18.002,15.086,13.373,14.931,14.252,11.144
18.94,16.595,17.574,18.002,15.086,13.373,14.931,14.252,11.144,15.942
16.595,17.574,18.002,15.086,13.373,14.931,14.252,11.144,15.942,15.954
17.574,18.002,15.086,13.373,14.931,14.252,11.144,15.942,15.954,12.169
18.002,15.086,13.373,14.931,14.252,11.144,15.942,15.954,12.169,16.706
15.086,13.373,14.931,14.252,11.144,15.942,15.954,12.169,16.706,15.498
13.373,14.931,14.252,11.144,15.942,15.954,12.169,16.706,15.498,17.25
14.931,14.252,11.144,15.942,15.954,12.169,16.706,15.498,17.25,13.488
14.252,11.144,15.942,15.954,12.169,16.706,15.498,17.25,13.488,13.488
11.144,15.942,15.954,12.169,16.706,15.498,17.25,13.488,13.488,12.238
15.942,15.954,12.169,16.706,15.498,17.25,13.488,13.488,12.238,14.738
15.954,12.169,16.706,15.498,17.25,13.488,13.488,12.238,14.738,9.738
12.169,16.706,15.498,17.25,13.488,13.488,12.238,14.738,9.738,17.25
16.706,15.498,17.25,13.488,13.488,12.238,14.738,9.738,17.25,13.5
15.498,17.25,13.488,13.488,12.238,14.738,9.738,17.25,13.5,12.25
17.25,13.488,13.488,12.238,14.738,9.738,17.25,13.5,12.25,14.75
13.488,13.488,12.238,14.738,9.738,17.25,13.5,12.25,14.75,12.25
13.488,12.238,14.738,9.738,17.25,13.5,12.25,14.75,12.25,13.5
12.238,14.738,9.738,17.25,13.5,12.25,14.75,12.25,13.5,13.512
14.738,9.738,17.25,13.5,12.25,14.75,12.25,13.5,13.512,14.75
9.738,17.25,13.5,12.25,14.75,12.25,13.5,13.512,14.75,13.512
17.25,13.5,12.25,14.75,12.25,13.5,13.512,14.75,13.512,18.488
13.5,12.25,14.75,12.25,13.5,13.512,14.75,13.512,18.488,19.738
12.25,14.75,12.25,13.5,13.512,14.75,13.512,18.488,19.738,24.322
14.75,12.25,13.5,13.512,14.75,13.512,18.488,19.738,24.322,27.701
12.25,13.5,13.512,14.75,13.512,18.488,19.738,24.322,27.701,29.819
13.5,13.512,14.75,13.512,18.488,19.738,24.322,27.701,29.819,26.081
13.512,14.75,13.512,18.488,19.738,24.322,27.701,29.819,26.081,31.174
14.75,13.512,18.488,19.738,24.322,27.701,29.819,26.081,31.174,46.509
13.512,18.488,19.738,24.322,27.701,29.819,26.081,31.174,46.509,59.646
18.488,19.738,24.322,27.701,29.819,26.081,31.174,46.509,59.646,52.296
19.738,24.322,27.701,29.819,26.081,31.174,46.509,59.646,52.296,51.301
24.322,27.701,29.819,26.081,31.174,46.509,59.646,52.296,51.301,46.208
27.701,29.819,26.081,31.174,46.509,59.646,52.296,51.301,46.208,30.479
29.819,26.081,31.174,46.509,59.646,52.296,51.301,46.208,30.479,33.164
26.081,31.174,46.509,59.646,52.296,51.301,46.208,30.479,33.164,34.542
31.174,46.509,59.646,52.296,51.301,46.208,30.479,33.164,34.542,30.607
46.509,59.646,52.296,51.301,46.208,30.479,33.164,34.542,30.607,27.979
59.646,52.296,51.301,46.208,30.479,33.164,34.542,30.607,27.979,25.34
52.296,51.301,46.208,30.479,33.164,34.542,30.607,27.979,25.34,24.009
51.301,46.208,30.479,33.164,34.542,30.607,27.979,25.34,24.009,22.69
46.208,30.479,33.164,34.542,30.607,27.979,25.34,24.009,22.69,30.674
30.479,33.164,34.542,30.607,27.979,25.34,24.009,22.69,30.674,46.722
33.164,34.542,30.607,27.979,25.34,24.009,22.69,30.674,46.722,53.447
34.542,30.607,27.979,25.34,24.009,22.69,30.674,46.722,53.447,61.595
30.607,27.979,25.34,24.009,22.69,30.674,46.722,53.447,61.595,63.065
27.979,25.34,24.009,22.69,30.674,46.722,53.447,61.595,63.065,68.632
25.34,24.009,22.69,30.674,46.722,53.447,61.595,63.065,68.632,55.113
24.009,22.69,30.674,46.722,53.447,61.595,63.065,68.632,55.113,53.794
22.69,30.674,46.722,53.447,61.595,63.065,68.632,55.113,53.794,45.634
30.674,46.722,53.447,61.595,63.065,68.632,55.113,53.794,45.634,40.194
46.722,53.447,61.595,63.065,68.632,55.113,53.794,45.634,40.194,36.097
53.447,61.595,63.065,68.632,55.113,53.794,45.634,40.194,36.097,38.84
61.595,63.065,68.632,55.113,53.794,45.634,40.194,36.097,38.84,38.84
63.065,68.632,55.113,53.794,45.634,40.194,36.097,38.84,38.84,40.206
68.632,55.113,53.794,45.634,40.194,36.097,38.84,38.84,40.206,44.338
55.113,53.794,45.634,40.194,36.097,38.84,38.84,40.206,44.338,41.595
53.794,45.634,40.194,36.097,38.84,38.84,40.206,44.338,41.595,42.984
45.634,40.194,36.097,38.84,38.84,40.206,44.338,41.595,42.984,38.875
40.194,36.097,38.84,38.84,40.206,44.338,41.595,42.984,38.875,40.241
36.097,38.84,38.84,40.206,44.338,41.595,42.984,38.875,40.241,37.509
38.84,38.84,40.206,44.338,41.595,42.984,38.875,40.241,37.509,32
38.84,40.206,44.338,41.595,42.984,38.875,40.241,37.509,32,32
40.206,44.338,41.595,42.984,38.875,40.241,37.509,32,32,27.868
44.338,41.595,42.984,38.875,40.241,37.509,32,32,27.868,29.257
41.595,42.984,38.875,40.241,37.509,32,32,27.868,29.257,32
42.984,38.875,40.241,37.509,32,32,27.868,29.257,32,26.491
38.875,40.241,37.509,32,32,27.868,29.257,32,26.491,27.88
40.241,37.509,32,32,27.868,29.257,32,26.491,27.88,26.502
37.509,32,32,27.868,29.257,32,26.491,27.88,26.502,27.88
32,32,27.868,29.257,32,26.491,27.88,26.502,27.88,23.771
32,27.868,29.257,32,26.491,27.88,26.502,27.88,23.771,23.771
27.868,29.257,32,26.491,27.88,26.502,27.88,23.771,23.771,21.039
29.257,32,26.491,27.88,26.502,27.88,23.771,23.771,21.039,21.051
32,26.491,27.88,26.502,27.88,23.771,23.771,21.039,21.051,22.428
26.491,27.88,26.502,27.88,23.771,23.771,21.039,21.051,22.428,19.708
27.88,26.502,27.88,23.771,23.771,21.039,21.051,22.428,19.708,21.086
26.502,27.88,23.771,23.771,21.039,21.051,22.428,19.708,21.086,19.732
27.88,23.771,23.771,21.039,21.051,22.428,19.708,21.086,19.732,18.389
23.771,23.771,21.039,21.051,22.428,19.708,21.086,19.732,18.389,17.046
23.771,21.039,21.051,22.428,19.708,21.086,19.732,18.389,17.046,17.046
21.039,21.051,22.428,19.708,21.086,19.732,18.389,17.046,17.046,17.069
21.051,22.428,19.708,21.086,19.732,18.389,17.046,17.046,17.069,18
22.428,19.708,21.086,19.732,18.389,17.046,17.046,17.069,18,21.417
19.708,21.086,19.732,18.389,17.046,17.046,17.069,18,21.417,26.514
21.086,19.732,18.389,17.046,17.046,17.069,18,21.417,26.514,26.56
19.732,18.389,17.046,17.046,17.069,18,21.417,26.514,26.56,30.646
18.389,17.046,17.046,17.069,18,21.417,26.514,26.56,30.646,22.498
17.046,17.046,17.069,18,21.417,26.514,26.56,30.646,22.498,25.229
17.046,17.069,18,21.417,26.514,26.56,30.646,22.498,25.229,24.771
17.069,18,21.417,26.514,26.56,30.646,22.498,25.229,24.771,22.782
18,21.417,26.514,26.56,30.646,22.498,25.229,24.771,22.782,26.514
21.417,26.514,26.56,30.646,22.498,25.229,24.771,22.782,26.514,23.852
26.514,26.56,30.646,22.498,25.229,24.771,22.782,26.514,23.852,27.926
26.56,30.646,22.498,25.229,24.771,22.782,26.514,23.852,27.926,27.926
30.646,22.498,25.229,24.771,22.782,26.514,23.852,27.926,27.926,26.583
22.498,25.229,24.771,22.782,26.514,23.852,27.926,27.926,26.583,19.354
25.229,24.771,22.782,26.514,23.852,27.926,27.926,26.583,19.354,22.782
24.771,22.782,26.514,23.852,27.926,27.926,26.583,19.354,22.782,19.708
22.782,26.514,23.852,27.926,27.926,26.583,19.354,22.782,19.708,21.155
26.514,23.852,27.926,27.926,26.583,19.354,22.782,19.708,21.155,19.813
23.852,27.926,27.926,26.583,19.354,22.782,19.708,21.155,19.813,29.303
27.926,27.926,26.583,19.354,22.782,19.708,21.155,19.813,29.303,27.938
27.926,26.583,19.354,22.782,19.708,21.155,19.813,29.303,27.938,12.595
26.583,19.354,22.782,19.708,21.155,19.813,29.303,27.938,12.595,11.949
19.354,22.782,19.708,21.155,19.813,29.303,27.938,12.595,11.949,23.759
22.782,19.708,21.155,19.813,29.303,27.938,12.595,11.949,23.759,20.343
19.708,21.155,19.813,29.303,27.938,12.595,11.949,23.759,20.343,16.303
21.155,19.813,29.303,27.938,12.595,11.949,23.759,20.343,16.303,19
19.813,29.303,27.938,12.595,11.949,23.759,20.343,16.303,19,21.697
29.303,27.938,12.595,11.949,23.759,20.343,16.303,19,21.697,16.657
27.938,12.595,11.949,23.759,20.343,16.303,19,21.697,16.657,13.292
12.595,11.949,23.759,20.343,16.303,19,21.697,16.657,13.292,14.303
11.949,23.759,20.343,16.303,19,21.697,16.657,13.292,14.303,13.607
23.759,20.343,16.303,19,21.697,16.657,13.292,14.303,13.607,12.252
20.343,16.303,19,21.697,16.657,13.292,14.303,13.607,12.252,9.567
16.303,19,21.697,16.657,13.292,14.303,13.607,12.252,9.567,10.933
19,21.697,16.657,13.292,14.303,13.607,12.252,9.567,10.933,13.972
21.697,16.657,13.292,14.303,13.607,12.252,9.567,10.933,13.972,21.37
16.657,13.292,14.303,13.607,12.252,9.567,10.933,13.972,21.37,23.725
13.292,14.303,13.607,12.252,9.567,10.933,13.972,21.37,23.725,21.697
14.303,13.607,12.252,9.567,10.933,13.972,21.37,23.725,21.697,19
13.607,12.252,9.567,10.933,13.972,21.37,23.725,21.697,19,17.657
12.252,9.567,10.933,13.972,21.37,23.725,21.697,19,17.657,14.961
9.567,10.933,13.972,21.37,23.725,21.697,19,17.657,14.961,12.618
10.933,13.972,21.37,23.725,21.697,19,17.657,14.961,12.618,17.343
13.972,21.37,23.725,21.697,19,17.657,14.961,12.618,17.343,31.815
21.37,23.725,21.697,19,17.657,14.961,12.618,17.343,31.815,24.394
23.725,21.697,19,17.657,14.961,12.618,17.343,31.815,24.394,21.697
21.697,19,17.657,14.961,12.618,17.343,31.815,24.394,21.697,19
19,17.657,14.961,12.618,17.343,31.815,24.394,21.697,19,17.646
17.657,14.961,12.618,17.343,31.815,24.394,21.697,19,17.646,16.657
14.961,12.618,17.343,31.815,24.394,21.697,19,17.646,16.657,33.546
12.618,17.343,31.815,24.394,21.697,19,17.646,16.657,33.546,30.53
17.343,31.815,24.394,21.697,19,17.646,16.657,33.546,30.53,41.479
31.815,24.394,21.697,19,17.646,16.657,33.546,30.53,41.479,89.095
24.394,21.697,19,17.646,16.657,33.546,30.53,41.479,89.095,63.366
21.697,19,17.646,16.657,33.546,30.53,41.479,89.095,63.366,55.241
19,17.646,16.657,33.546,30.53,41.479,89.095,63.366,55.241,66.282
17.646,16.657,33.546,30.53,41.479,89.095,63.366,55.241,66.282,62.278
16.657,33.546,30.53,41.479,89.095,63.366,55.241,66.282,62.278,48.609
33.546,30.53,41.479,89.095,63.366,55.241,66.282,62.278,48.609,38.921
30.53,41.479,89.095,63.366,55.241,66.282,62.278,48.609,38.921,32
41.479,89.095,63.366,55.241,66.282,62.278,48.609,38.921,32,29.234
89.095,63.366,55.241,66.282,62.278,48.609,38.921,32,29.234,25.067
63.366,55.241,66.282,62.278,48.609,38.921,32,29.234,25.067,23.701
55.241,66.282,62.278,48.609,38.921,32,29.234,25.067,23.701,26.468
66.282,62.278,48.609,38.921,32,29.234,25.067,23.701,26.468,20.958
62.278,48.609,38.921,32,29.234,25.067,23.701,26.468,20.958,18.25
48.609,38.921,32,29.234,25.067,23.701,26.468,20.958,18.25,16.907
38.921,32,29.234,25.067,23.701,26.468,20.958,18.25,16.907,18.285
32,29.234,25.067,23.701,26.468,20.958,18.25,16.907,18.285,18.308
29.234,25.067,23.701,26.468,20.958,18.25,16.907,18.285,18.308,18.319
25.067,23.701,26.468,20.958,18.25,16.907,18.285,18.308,18.319,21.074
23.701,26.468,20.958,18.25,16.907,18.285,18.308,18.319,21.074,17
26.468,20.958,18.25,16.907,18.285,18.308,18.319,21.074,17,14.292
20.958,18.25,16.907,18.285,18.308,18.319,21.074,17,14.292,19.755
18.25,16.907,18.285,18.308,18.319,21.074,17,14.292,19.755,17.035
16.907,18.285,18.308,18.319,21.074,17,14.292,19.755,17.035,15.704
18.285,18.308,18.319,21.074,17,14.292,19.755,17.035,15.704,13.019
18.308,18.319,21.074,17,14.292,19.755,17.035,15.704,13.019,15.773
18.319,21.074,17,14.292,19.755,17.035,15.704,13.019,15.773,11.757
21.074,17,14.292,19.755,17.035,15.704,13.019,15.773,11.757,11.815
17,14.292,19.755,17.035,15.704,13.019,15.773,11.757,11.815,11.873
14.292,19.755,17.035,15.704,13.019,15.773,11.757,11.815,11.873,10.576
19.755,17.035,15.704,13.019,15.773,11.757,11.815,11.873,10.576,11.954
17.035,15.704,13.019,15.773,11.757,11.815,11.873,10.576,11.954,10.692
15.704,13.019,15.773,11.757,11.815,11.873,10.576,11.954,10.692,13.424
13.019,15.773,11.757,11.815,11.873,10.576,11.954,10.692,13.424,10.831
15.773,11.757,11.815,11.873,10.576,11.954,10.692,13.424,10.831,13.539
11.757,11.815,11.873,10.576,11.954,10.692,13.424,10.831,13.539,24.118
11.815,11.873,10.576,11.954,10.692,13.424,10.831,13.539,24.118,26.734
11.873,10.576,11.954,10.692,13.424,10.831,13.539,24.118,26.734,26.757
10.576,11.954,10.692,13.424,10.831,13.539,24.118,26.734,26.757,27.19
11.954,10.692,13.424,10.831,13.539,24.118,26.734,26.757,27.19,27.84
10.692,13.424,10.831,13.539,24.118,26.734,26.757,27.19,27.84,22.266
13.424,10.831,13.539,24.118,26.734,26.757,27.19,27.84,22.266,21.639
10.831,13.539,24.118,26.734,26.757,27.19,27.84,22.266,21.639,16.361
13.539,24.118,26.734,26.757,27.19,27.84,22.266,21.639,16.361,16.373
24.118,26.734,26.757,27.19,27.84,22.266,21.639,16.361,16.373,16.361
26.734,26.757,27.19,27.84,22.266,21.639,16.361,16.373,16.361,15.361
26.757,27.19,27.84,22.266,21.639,16.361,16.373,16.361,15.361,16
27.19,27.84,22.266,21.639,16.361,16.373,16.361,15.361,16,18.319
27.84,22.266,21.639,16.361,16.373,16.361,15.361,16,18.319,17.681
22.266,21.639,16.361,16.373,16.361,15.361,16,18.319,17.681,19
21.639,16.361,16.373,16.361,15.361,16,18.319,17.681,19,21.639
16.361,16.373,16.361,15.361,16,18.319,17.681,19,21.639,19
16.373,16.361,15.361,16,18.319,17.681,19,21.639,19,16.681
16.361,15.361,16,18.319,17.681,19,21.639,19,16.681,17.319
15.361,16,18.319,17.681,19,21.639,19,16.681,17.319,17
16,18.319,17.681,19,21.639,19,16.681,17.319,17,15.053
18.319,17.681,19,21.639,19,16.681,17.319,17,15.053,15.053
17.681,19,21.639,19,16.681,17.319,17,15.053,15.053,15.053
19,21.639,19,16.681,17.319,17,15.053,15.053,15.053,13.745
21.639,19,16.681,17.319,17,15.053,15.053,15.053,13.745,14.065
19,16.681,17.319,17,15.053,15.053,15.053,13.745,14.065,17.308
16.681,17.319,17,15.053,15.053,15.053,13.745,14.065,17.308,19.627
17.319,17,15.053,15.053,15.053,13.745,14.065,17.308,19.627,18.34
17,15.053,15.053,15.053,13.745,14.065,17.308,19.627,18.34,14.405
15.053,15.053,15.053,13.745,14.065,17.308,19.627,18.34,14.405,15.065
